playerID,awardID,yearID,lgID,tie,notes,category
valenfe01,TSN Major League Player of the Year,1981,ML,,,player
morrija02,TSN Pitcher of the Year,1981,AL,,,player
valenfe01,TSN Pitcher of the Year,1981,NL,,,player
armasto01,TSN Player of the Year,1981,AL,,,player
dawsoan01,TSN Player of the Year,1981,NL,,,player
ceyro01,World Series MVP,1981,ML,Y,,player
guerrpe01,World Series MVP,1981,ML,Y,,player
yeagest01,World Series MVP,1981,ML,Y,,player
lynnfr01,ALCS MVP,1982,AL,,,player
conceda01,All-Star Game MVP,1982,ML,,,player
suttebr01,Babe Ruth Award,1982,NL,,RP,player
vuckope01,Cy Young Award,1982,AL,,,player
carltst01,Cy Young Award,1982,NL,,,player
murraed02,Gold Glove,1982,AL,,1B,player
whitefr01,Gold Glove,1982,AL,,2B,player
bellbu01,Gold Glove,1982,AL,,3B,player
boonebo01,Gold Glove,1982,AL,,C,player
evansdw01,Gold Glove,1982,AL,,OF,player
murphdw01,Gold Glove,1982,AL,,OF,player
winfida01,Gold Glove,1982,AL,,OF,player
guidrro01,Gold Glove,1982,AL,,P,player
yountro01,Gold Glove,1982,AL,,SS,player
hernake01,Gold Glove,1982,NL,,1B,player
trillma01,Gold Glove,1982,NL,,2B,player
schmimi01,Gold Glove,1982,NL,,3B,player
cartega01,Gold Glove,1982,NL,,C,player
dawsoan01,Gold Glove,1982,NL,,OF,player
maddoga01,Gold Glove,1982,NL,,OF,player
murphda05,Gold Glove,1982,NL,,OF,player
niekrph01,Gold Glove,1982,NL,,P,player
smithoz01,Gold Glove,1982,NL,,SS,player
thornan01,Hutch Award,1982,ML,,,player
ceyro01,Lou Gehrig Memorial Award,1982,ML,,,player
yountro01,Most Valuable Player,1982,AL,,,player
murphda05,Most Valuable Player,1982,NL,,,player
porteda02,NLCS MVP,1982,NL,,,player
singlke01,Roberto Clemente Award,1982,ML,,,player
quiseda01,Rolaids Relief Man Award,1982,AL,,,player
suttebr01,Rolaids Relief Man Award,1982,NL,,,player
ripkeca01,Rookie of the Year,1982,AL,,,player
saxst01,Rookie of the Year,1982,NL,,,player
coopece01,Silver Slugger,1982,AL,,1B,player
garcida01,Silver Slugger,1982,AL,,2B,player
decindo01,Silver Slugger,1982,AL,,3B,player
parrila02,Silver Slugger,1982,AL,,C,player
mcraeha01,Silver Slugger,1982,AL,,DH,player
jacksre01,Silver Slugger,1982,AL,,OF,player
wilsowi02,Silver Slugger,1982,AL,,OF,player
winfida01,Silver Slugger,1982,AL,,OF,player
yountro01,Silver Slugger,1982,AL,,SS,player
oliveal01,Silver Slugger,1982,NL,,1B,player
morgajo02,Silver Slugger,1982,NL,,2B,player
schmimi01,Silver Slugger,1982,NL,,3B,player
cartega01,Silver Slugger,1982,NL,,C,player
durhale01,Silver Slugger,1982,NL,,OF,player
guerrpe01,Silver Slugger,1982,NL,,OF,player
murphda05,Silver Slugger,1982,NL,,OF,player
robindo01,Silver Slugger,1982,NL,,P,player
conceda01,Silver Slugger,1982,NL,,SS,player
coopece01,TSN All-Star,1982,AL,,1B,player
garcida01,TSN All-Star,1982,AL,,2B,player
decindo01,TSN All-Star,1982,AL,,3B,player
parrila02,TSN All-Star,1982,AL,,C,player
mcraeha01,TSN All-Star,1982,AL,,DH,player
zahnge01,TSN All-Star,1982,AL,,LHP,player
evansdw01,TSN All-Star,1982,AL,,OF,player
thomago01,TSN All-Star,1982,AL,,OF,player
winfida01,TSN All-Star,1982,AL,,OF,player
stiebda01,TSN All-Star,1982,AL,,RHP,player
yountro01,TSN All-Star,1982,AL,,SS,player
oliveal01,TSN All-Star,1982,NL,,1B,player
trillma01,TSN All-Star,1982,NL,,2B,player
schmimi01,TSN All-Star,1982,NL,,3B,player
cartega01,TSN All-Star,1982,NL,,C,player
carltst01,TSN All-Star,1982,NL,,LHP,player
guerrpe01,TSN All-Star,1982,NL,,OF,player
murphda05,TSN All-Star,1982,NL,,OF,player
smithlo01,TSN All-Star,1982,NL,,OF,player
rogerst01,TSN All-Star,1982,NL,,RHP,player
smithoz01,TSN All-Star,1982,NL,,SS,player
quiseda01,TSN Fireman of the Year,1982,AL,,,player
suttebr01,TSN Fireman of the Year,1982,NL,,,player
yountro01,TSN Major League Player of the Year,1982,ML,,,player
stiebda01,TSN Pitcher of the Year,1982,AL,,,player
carltst01,TSN Pitcher of the Year,1982,NL,,,player
yountro01,TSN Player of the Year,1982,AL,,,player
murphda05,TSN Player of the Year,1982,NL,,,player
porteda02,World Series MVP,1982,ML,,,player
boddimi01,ALCS MVP,1983,AL,,,player
lynnfr01,All-Star Game MVP,1983,ML,,,player
dempsri01,Babe Ruth Award,1983,AL,,C,player
hoytla01,Cy Young Award,1983,AL,,,player
dennyjo01,Cy Young Award,1983,NL,,,player
murraed02,Gold Glove,1983,AL,,1B,player
whitalo01,Gold Glove,1983,AL,,2B,player
bellbu01,Gold Glove,1983,AL,,3B,player
parrila02,Gold Glove,1983,AL,,C,player
evansdw01,Gold Glove,1983,AL,,OF,player
murphdw01,Gold Glove,1983,AL,,OF,player
winfida01,Gold Glove,1983,AL,,OF,player
guidrro01,Gold Glove,1983,AL,,P,player
trammal01,Gold Glove,1983,AL,,SS,player
hernake01,Gold Glove,1983,NL,,1B,player
sandbry01,Gold Glove,1983,NL,,2B,player
schmimi01,Gold Glove,1983,NL,,3B,player
penato01,Gold Glove,1983,NL,,C,player
dawsoan01,Gold Glove,1983,NL,,OF,player
mcgeewi01,Gold Glove,1983,NL,,OF,player
murphda05,Gold Glove,1983,NL,,OF,player
niekrph01,Gold Glove,1983,NL,,P,player
smithoz01,Gold Glove,1983,NL,,SS,player
knighra01,Hutch Award,1983,ML,,,player
schmimi01,Lou Gehrig Memorial Award,1983,ML,,,player
ripkeca01,Most Valuable Player,1983,AL,,,player
murphda05,Most Valuable Player,1983,NL,,,player
matthga01,NLCS MVP,1983,NL,,,player
coopece01,Roberto Clemente Award,1983,ML,,,player
quiseda01,Rolaids Relief Man Award,1983,AL,,,player
hollaal01,Rolaids Relief Man Award,1983,NL,,,player
kittlro01,Rookie of the Year,1983,AL,,,player
strawda01,Rookie of the Year,1983,NL,,,player
murraed02,Silver Slugger,1983,AL,,1B,player
whitalo01,Silver Slugger,1983,AL,,2B,player
boggswa01,Silver Slugger,1983,AL,,3B,player
parrila02,Silver Slugger,1983,AL,,C,player
baylodo01,Silver Slugger,1983,AL,,DH,player
mosebll01,Silver Slugger,1983,AL,,OF,player
riceji01,Silver Slugger,1983,AL,,OF,player
winfida01,Silver Slugger,1983,AL,,OF,player
ripkeca01,Silver Slugger,1983,AL,,SS,player
hendrge01,Silver Slugger,1983,NL,,1B,player
rayjo01,Silver Slugger,1983,NL,,2B,player
schmimi01,Silver Slugger,1983,NL,,3B,player
kennete02,Silver Slugger,1983,NL,,C,player
cruzjo01,Silver Slugger,1983,NL,,OF,player
dawsoan01,Silver Slugger,1983,NL,,OF,player
murphda05,Silver Slugger,1983,NL,,OF,player
valenfe01,Silver Slugger,1983,NL,,P,player
thondi01,Silver Slugger,1983,NL,,SS,player
murraed02,TSN All-Star,1983,AL,,1B,player
whitalo01,TSN All-Star,1983,AL,,2B,player
boggswa01,TSN All-Star,1983,AL,,3B,player
fiskca01,TSN All-Star,1983,AL,,C,player
luzingr01,TSN All-Star,1983,AL,,DH,player
guidrro01,TSN All-Star,1983,AL,,LHP,player
mosebll01,TSN All-Star,1983,AL,,OF,player
riceji01,TSN All-Star,1983,AL,,OF,player
winfida01,TSN All-Star,1983,AL,,OF,player
hoytla01,TSN All-Star,1983,AL,,RHP,player
ripkeca01,TSN All-Star,1983,AL,,SS,player
hendrge01,TSN All-Star,1983,NL,,1B,player
hubbagl01,TSN All-Star,1983,NL,,2B,player
schmimi01,TSN All-Star,1983,NL,,3B,player
penato01,TSN All-Star,1983,NL,,C,player
mcwilla01,TSN All-Star,1983,NL,,LHP,player
dawsoan01,TSN All-Star,1983,NL,,OF,player
murphda05,TSN All-Star,1983,NL,,OF,player
raineti01,TSN All-Star,1983,NL,,OF,player
dennyjo01,TSN All-Star,1983,NL,,RHP,player
thondi01,TSN All-Star,1983,NL,,SS,player
quiseda01,TSN Fireman of the Year,1983,AL,,,player
hollaal01,TSN Fireman of the Year,1983,NL,Y,,player
smithle02,TSN Fireman of the Year,1983,NL,Y,,player
ripkeca01,TSN Major League Player of the Year,1983,ML,,,player
hoytla01,TSN Pitcher of the Year,1983,AL,,,player
dennyjo01,TSN Pitcher of the Year,1983,NL,,,player
ripkeca01,TSN Player of the Year,1983,AL,,,player
murphda05,TSN Player of the Year,1983,NL,,,player
dempsri01,World Series MVP,1983,ML,,,player
gibsoki01,ALCS MVP,1984,AL,,,player
cartega01,All-Star Game MVP,1984,ML,,,player
morrija02,Babe Ruth Award,1984,AL,,P,player
hernawi01,Cy Young Award,1984,AL,,,player
sutclri01,Cy Young Award,1984,NL,,,player
murraed02,Gold Glove,1984,AL,,1B,player
whitalo01,Gold Glove,1984,AL,,2B,player
bellbu01,Gold Glove,1984,AL,,3B,player
parrila02,Gold Glove,1984,AL,,C,player
evansdw01,Gold Glove,1984,AL,,OF,player
murphdw01,Gold Glove,1984,AL,,OF,player
winfida01,Gold Glove,1984,AL,,OF,player
guidrro01,Gold Glove,1984,AL,,P,player
trammal01,Gold Glove,1984,AL,,SS,player
hernake01,Gold Glove,1984,NL,,1B,player
sandbry01,Gold Glove,1984,NL,,2B,player
schmimi01,Gold Glove,1984,NL,,3B,player
penato01,Gold Glove,1984,NL,,C,player
dawsoan01,Gold Glove,1984,NL,,OF,player
dernibo01,Gold Glove,1984,NL,,OF,player
murphda05,Gold Glove,1984,NL,,OF,player
andujjo01,Gold Glove,1984,NL,,P,player
smithoz01,Gold Glove,1984,NL,,SS,player
robindo01,Hutch Award,1984,ML,,,player
garvest01,Lou Gehrig Memorial Award,1984,ML,,,player
hernawi01,Most Valuable Player,1984,AL,,,player
sandbry01,Most Valuable Player,1984,NL,,,player
garvest01,NLCS MVP,1984,NL,,,player
guidrro01,Roberto Clemente Award,1984,ML,,,player
quiseda01,Rolaids Relief Man Award,1984,AL,,,player
suttebr01,Rolaids Relief Man Award,1984,NL,,,player
davisal01,Rookie of the Year,1984,AL,,,player
goodedw01,Rookie of the Year,1984,NL,,,player
murraed02,Silver Slugger,1984,AL,,1B,player
whitalo01,Silver Slugger,1984,AL,,2B,player
bellbu01,Silver Slugger,1984,AL,,3B,player
parrila02,Silver Slugger,1984,AL,,C,player
thornan01,Silver Slugger,1984,AL,,DH,player
armasto01,Silver Slugger,1984,AL,,OF,player
riceji01,Silver Slugger,1984,AL,,OF,player
winfida01,Silver Slugger,1984,AL,,OF,player
ripkeca01,Silver Slugger,1984,AL,,SS,player
hernake01,Silver Slugger,1984,NL,,1B,player
sandbry01,Silver Slugger,1984,NL,,2B,player
schmimi01,Silver Slugger,1984,NL,,3B,player
cartega01,Silver Slugger,1984,NL,,C,player
cruzjo01,Silver Slugger,1984,NL,,OF,player
gwynnto01,Silver Slugger,1984,NL,,OF,player
murphda05,Silver Slugger,1984,NL,,OF,player
rhoderi01,Silver Slugger,1984,NL,,P,player
templga01,Silver Slugger,1984,NL,,SS,player
mattido01,TSN All-Star,1984,AL,,1B,player
whitalo01,TSN All-Star,1984,AL,,2B,player
bellbu01,TSN All-Star,1984,AL,,3B,player
parrila02,TSN All-Star,1984,AL,,C,player
kingmda01,TSN All-Star,1984,AL,,DH,player
hernawi01,TSN All-Star,1984,AL,,LHP,player
armasto01,TSN All-Star,1984,AL,,OF,player
evansdw01,TSN All-Star,1984,AL,,OF,player
winfida01,TSN All-Star,1984,AL,,OF,player
boddimi01,TSN All-Star,1984,AL,,RHP,player
ripkeca01,TSN All-Star,1984,AL,,SS,player
hernake01,TSN All-Star,1984,NL,,1B,player
sandbry01,TSN All-Star,1984,NL,,2B,player
schmimi01,TSN All-Star,1984,NL,,3B,player
cartega01,TSN All-Star,1984,NL,,C,player
thurmma01,TSN All-Star,1984,NL,,LHP,player
cruzjo01,TSN All-Star,1984,NL,,OF,player
gwynnto01,TSN All-Star,1984,NL,,OF,player
murphda05,TSN All-Star,1984,NL,,OF,player
sutclri01,TSN All-Star,1984,NL,,RHP,player
smithoz01,TSN All-Star,1984,NL,,SS,player
quiseda01,TSN Fireman of the Year,1984,AL,,,player
suttebr01,TSN Fireman of the Year,1984,NL,,,player
sandbry01,TSN Major League Player of the Year,1984,ML,,,player
hernawi01,TSN Pitcher of the Year,1984,AL,,,player
sutclri01,TSN Pitcher of the Year,1984,NL,,,player
mattido01,TSN Player of the Year,1984,AL,,,player
sandbry01,TSN Player of the Year,1984,NL,,,player
trammal01,World Series MVP,1984,ML,,,player
brettge01,ALCS MVP,1985,AL,,,player
hoytla01,All-Star Game MVP,1985,ML,,,player
saberbr01,Babe Ruth Award,1985,AL,,P,player
saberbr01,Cy Young Award,1985,AL,,,player
goodedw01,Cy Young Award,1985,NL,,,player
mattido01,Gold Glove,1985,AL,,1B,player
whitalo01,Gold Glove,1985,AL,,2B,player
brettge01,Gold Glove,1985,AL,,3B,player
parrila02,Gold Glove,1985,AL,,C,player
evansdw01,Gold Glove,1985,AL,Y,OF,player
murphdw01,Gold Glove,1985,AL,Y,OF,player
pettiga01,Gold Glove,1985,AL,,OF,player
winfida01,Gold Glove,1985,AL,,OF,player
guidrro01,Gold Glove,1985,AL,,P,player
griffal01,Gold Glove,1985,AL,,SS,player
hernake01,Gold Glove,1985,NL,,1B,player
sandbry01,Gold Glove,1985,NL,,2B,player
wallati01,Gold Glove,1985,NL,,3B,player
penato01,Gold Glove,1985,NL,,C,player
dawsoan01,Gold Glove,1985,NL,,OF,player
mcgeewi01,Gold Glove,1985,NL,,OF,player
murphda05,Gold Glove,1985,NL,,OF,player
reuscri01,Gold Glove,1985,NL,,P,player
smithoz01,Gold Glove,1985,NL,,SS,player
reuscri01,Hutch Award,1985,ML,,,player
murphda05,Lou Gehrig Memorial Award,1985,ML,,,player
mattido01,Most Valuable Player,1985,AL,,,player
mcgeewi01,Most Valuable Player,1985,NL,,,player
smithoz01,NLCS MVP,1985,NL,,,player
goodedw01,Pitching Triple Crown,1985,NL,,,player
baylodo01,Roberto Clemente Award,1985,ML,,,player
quiseda01,Rolaids Relief Man Award,1985,AL,,,player
reardje01,Rolaids Relief Man Award,1985,NL,,,player
guilloz01,Rookie of the Year,1985,AL,,,player
colemvi01,Rookie of the Year,1985,NL,,,player
mattido01,Silver Slugger,1985,AL,,1B,player
whitalo01,Silver Slugger,1985,AL,,2B,player
brettge01,Silver Slugger,1985,AL,,3B,player
fiskca01,Silver Slugger,1985,AL,,C,player
baylodo01,Silver Slugger,1985,AL,,DH,player
bellge02,Silver Slugger,1985,AL,,OF,player
henderi01,Silver Slugger,1985,AL,,OF,player
winfida01,Silver Slugger,1985,AL,,OF,player
ripkeca01,Silver Slugger,1985,AL,,SS,player
clarkja01,Silver Slugger,1985,NL,,1B,player
sandbry01,Silver Slugger,1985,NL,,2B,player
wallati01,Silver Slugger,1985,NL,,3B,player
cartega01,Silver Slugger,1985,NL,,C,player
mcgeewi01,Silver Slugger,1985,NL,,OF,player
murphda05,Silver Slugger,1985,NL,,OF,player
parkeda01,Silver Slugger,1985,NL,,OF,player
rhoderi01,Silver Slugger,1985,NL,,P,player
brookhu01,Silver Slugger,1985,NL,,SS,player
mattido01,TSN All-Star,1985,AL,,1B,player
garcida01,TSN All-Star,1985,AL,,2B,player
boggswa01,TSN All-Star,1985,AL,,3B,player
fiskca01,TSN All-Star,1985,AL,,C,player
baylodo01,TSN All-Star,1985,AL,,DH,player
guidrro01,TSN All-Star,1985,AL,,LHP,player
baineha01,TSN All-Star,1985,AL,,OF,player
bradlph01,TSN All-Star,1985,AL,,OF,player
henderi01,TSN All-Star,1985,AL,,OF,player
saberbr01,TSN All-Star,1985,AL,,RHP,player
ripkeca01,TSN All-Star,1985,AL,,SS,player
hernake01,TSN All-Star,1985,NL,,1B,player
herrto01,TSN All-Star,1985,NL,,2B,player
wallati01,TSN All-Star,1985,NL,,3B,player
cartega01,TSN All-Star,1985,NL,,C,player
tudorjo01,TSN All-Star,1985,NL,,LHP,player
mcgeewi01,TSN All-Star,1985,NL,,OF,player
murphda05,TSN All-Star,1985,NL,,OF,player
parkeda01,TSN All-Star,1985,NL,,OF,player
goodedw01,TSN All-Star,1985,NL,,RHP,player
smithoz01,TSN All-Star,1985,NL,,SS,player
quiseda01,TSN Fireman of the Year,1985,AL,,,player
reardje01,TSN Fireman of the Year,1985,NL,,,player
mattido01,TSN Major League Player of the Year,1985,ML,,,player
saberbr01,TSN Pitcher of the Year,1985,AL,,,player
goodedw01,TSN Pitcher of the Year,1985,NL,,,player
mattido01,TSN Player of the Year,1985,AL,,,player
mcgeewi01,TSN Player of the Year,1985,NL,,,player
saberbr01,World Series MVP,1985,ML,,,player
barrema02,ALCS MVP,1986,AL,,,player
clemero02,All-Star Game MVP,1986,ML,,,player
knighra01,Babe Ruth Award,1986,NL,,3B,player
clemero02,Cy Young Award,1986,AL,,,player
scottmi03,Cy Young Award,1986,NL,,,player
mattido01,Gold Glove,1986,AL,,1B,player
whitefr01,Gold Glove,1986,AL,,2B,player
gaettga01,Gold Glove,1986,AL,,3B,player
boonebo01,Gold Glove,1986,AL,,C,player
barfije01,Gold Glove,1986,AL,,OF,player
pettiga01,Gold Glove,1986,AL,,OF,player
puckeki01,Gold Glove,1986,AL,,OF,player
guidrro01,Gold Glove,1986,AL,,P,player
fernato01,Gold Glove,1986,AL,,SS,player
hernake01,Gold Glove,1986,NL,,1B,player
sandbry01,Gold Glove,1986,NL,,2B,player
schmimi01,Gold Glove,1986,NL,,3B,player
davisjo02,Gold Glove,1986,NL,,C,player
gwynnto01,Gold Glove,1986,NL,,OF,player
mcgeewi01,Gold Glove,1986,NL,,OF,player
murphda05,Gold Glove,1986,NL,,OF,player
valenfe01,Gold Glove,1986,NL,,P,player
smithoz01,Gold Glove,1986,NL,,SS,player
leonade01,Hutch Award,1986,ML,,,player
brettge01,Lou Gehrig Memorial Award,1986,ML,,,player
clemero02,Most Valuable Player,1986,AL,,,player
schmimi01,Most Valuable Player,1986,NL,,,player
scottmi03,NLCS MVP,1986,NL,,,player
maddoga01,Roberto Clemente Award,1986,ML,,,player
righeda01,Rolaids Relief Man Award,1986,AL,,,player
worreto01,Rolaids Relief Man Award,1986,NL,,,player
cansejo01,Rookie of the Year,1986,AL,,,player
worreto01,Rookie of the Year,1986,NL,,,player
mattido01,Silver Slugger,1986,AL,,1B,player
whitefr01,Silver Slugger,1986,AL,,2B,player
boggswa01,Silver Slugger,1986,AL,,3B,player
parrila02,Silver Slugger,1986,AL,,C,player
baylodo01,Silver Slugger,1986,AL,,DH,player
barfije01,Silver Slugger,1986,AL,,OF,player
bellge02,Silver Slugger,1986,AL,,OF,player
puckeki01,Silver Slugger,1986,AL,,OF,player
ripkeca01,Silver Slugger,1986,AL,,SS,player
davisgl01,Silver Slugger,1986,NL,,1B,player
saxst01,Silver Slugger,1986,NL,,2B,player
schmimi01,Silver Slugger,1986,NL,,3B,player
cartega01,Silver Slugger,1986,NL,,C,player
gwynnto01,Silver Slugger,1986,NL,,OF,player
parkeda01,Silver Slugger,1986,NL,,OF,player
raineti01,Silver Slugger,1986,NL,,OF,player
rhoderi01,Silver Slugger,1986,NL,,P,player
brookhu01,Silver Slugger,1986,NL,,SS,player
mattido01,TSN All-Star,1986,AL,,1B,player
bernato01,TSN All-Star,1986,AL,,2B,player
boggswa01,TSN All-Star,1986,AL,,3B,player
gedmari01,TSN All-Star,1986,AL,,C,player
baylodo01,TSN All-Star,1986,AL,,DH,player
higuete01,TSN All-Star,1986,AL,,LHP,player
bellge02,TSN All-Star,1986,AL,,OF,player
puckeki01,TSN All-Star,1986,AL,,OF,player
riceji01,TSN All-Star,1986,AL,,OF,player
clemero02,TSN All-Star,1986,AL,,RHP,player
fernato01,TSN All-Star,1986,AL,,SS,player
hernake01,TSN All-Star,1986,NL,,1B,player
saxst01,TSN All-Star,1986,NL,,2B,player
schmimi01,TSN All-Star,1986,NL,,3B,player
cartega01,TSN All-Star,1986,NL,,C,player
valenfe01,TSN All-Star,1986,NL,,LHP,player
gwynnto01,TSN All-Star,1986,NL,,OF,player
parkeda01,TSN All-Star,1986,NL,,OF,player
raineti01,TSN All-Star,1986,NL,,OF,player
scottmi03,TSN All-Star,1986,NL,,RHP,player
smithoz01,TSN All-Star,1986,NL,,SS,player
righeda01,TSN Fireman of the Year,1986,AL,,,player
worreto01,TSN Fireman of the Year,1986,NL,,,player
clemero02,TSN Major League Player of the Year,1986,ML,,,player
clemero02,TSN Pitcher of the Year,1986,AL,,,player
scottmi03,TSN Pitcher of the Year,1986,NL,,,player
mattido01,TSN Player of the Year,1986,AL,,,player
schmimi01,TSN Player of the Year,1986,NL,,,player
knighra01,World Series MVP,1986,ML,,,player
gaettga01,ALCS MVP,1987,AL,,,player
raineti01,All-Star Game MVP,1987,ML,,,player
violafr01,Babe Ruth Award,1987,AL,,P,player
clemero02,Cy Young Award,1987,AL,,,player
bedrost01,Cy Young Award,1987,NL,,,player
mattido01,Gold Glove,1987,AL,,1B,player
whitefr01,Gold Glove,1987,AL,,2B,player
gaettga01,Gold Glove,1987,AL,,3B,player
boonebo01,Gold Glove,1987,AL,,C,player
barfije01,Gold Glove,1987,AL,,OF,player
puckeki01,Gold Glove,1987,AL,,OF,player
winfida01,Gold Glove,1987,AL,,OF,player
langsma01,Gold Glove,1987,AL,,P,player
fernato01,Gold Glove,1987,AL,,SS,player
hernake01,Gold Glove,1987,NL,,1B,player
sandbry01,Gold Glove,1987,NL,,2B,player
pendlte01,Gold Glove,1987,NL,,3B,player
lavalmi01,Gold Glove,1987,NL,,C,player
daviser01,Gold Glove,1987,NL,,OF,player
dawsoan01,Gold Glove,1987,NL,,OF,player
gwynnto01,Gold Glove,1987,NL,,OF,player
reuscri01,Gold Glove,1987,NL,,P,player
smithoz01,Gold Glove,1987,NL,,SS,player
molitpa01,Hutch Award,1987,ML,,,player
sutclri01,Lou Gehrig Memorial Award,1987,ML,,,player
bellge02,Most Valuable Player,1987,AL,,,player
dawsoan01,Most Valuable Player,1987,NL,,,player
leonaje01,NLCS MVP,1987,NL,,,player
sutclri01,Roberto Clemente Award,1987,ML,,,player
righeda01,Rolaids Relief Man Award,1987,AL,,,player
bedrost01,Rolaids Relief Man Award,1987,NL,,,player
mcgwima01,Rookie of the Year,1987,AL,,,player
santibe01,Rookie of the Year,1987,NL,,,player
mattido01,Silver Slugger,1987,AL,,1B,player
whitalo01,Silver Slugger,1987,AL,,2B,player
boggswa01,Silver Slugger,1987,AL,,3B,player
nokesma01,Silver Slugger,1987,AL,,C,player
molitpa01,Silver Slugger,1987,AL,,DH,player
bellge02,Silver Slugger,1987,AL,,OF,player
evansdw01,Silver Slugger,1987,AL,,OF,player
puckeki01,Silver Slugger,1987,AL,,OF,player
trammal01,Silver Slugger,1987,AL,,SS,player
clarkja01,Silver Slugger,1987,NL,,1B,player
samueju01,Silver Slugger,1987,NL,,2B,player
wallati01,Silver Slugger,1987,NL,,3B,player
santibe01,Silver Slugger,1987,NL,,C,player
daviser01,Silver Slugger,1987,NL,,OF,player
dawsoan01,Silver Slugger,1987,NL,,OF,player
gwynnto01,Silver Slugger,1987,NL,,OF,player
forscbo01,Silver Slugger,1987,NL,,P,player
smithoz01,Silver Slugger,1987,NL,,SS,player
mattido01,TSN All-Star,1987,AL,,1B,player
randowi01,TSN All-Star,1987,AL,,2B,player
boggswa01,TSN All-Star,1987,AL,,3B,player
nokesma01,TSN All-Star,1987,AL,,C,player
molitpa01,TSN All-Star,1987,AL,,DH,player
